	FPKM	mean
FBtr0340084	0.0	2.30944
FBtr0340085	0.0	-0.0449151
FBtr0340086	0.0	-0.035692
FBtr0340087	0.0	21.6904
FBtr0340088	0.0	-0.0605188
FBtr0340089	0.0	-0.0605188
FBtr0340090	0.0	-0.0605188
FBtr0340091	0.0	-0.0578614
FBtr0340092	0.095388	-0.0509597
FBtr0340093	23.56992	0.442633
FBtr0340104	0.0	-0.0342355
FBtr0340105	2.126732	-0.0342355
FBtr0340106	0.0	-0.0342355
FBtr0340107	0.0	-0.0879302
FBtr0340108	0.0	-0.0768092
FBtr0340109	0.0	-0.0879302
FBtr0340110	0.0	-0.08986319999999999
FBtr0340111	2.5293189999999997	0.268696
FBtr0340112	0.025776999999999998	-0.048037300000000005
FBtr0340113	1.299316	-0.048037300000000005
FBtr0340114	0.0	-0.0423316
FBtr0340115	0.0	4.93761
FBtr0340116	0.0	-0.0516029
FBtr0340117	0.0	-0.031287
FBtr0340118	0.0	-0.031287
FBtr0340119	0.0	-0.0861102
FBtr0340120	0.0	0.424099
FBtr0340121	0.228798	-0.0638774
FBtr0340122	0.0	-0.0737224
FBtr0340123	0.0	-0.0737224
FBtr0340124	0.0	-0.15326199999999998
FBtr0340125	0.0	-0.09896310000000001
FBtr0340126	0.0	-0.0919352
FBtr0340127	0.0	-0.08052150000000001
FBtr0340128	0.0	-0.0818151
FBtr0340129	0.0	-0.043125300000000005
FBtr0340130	0.0	-0.0362084
FBtr0340131	0.0	-0.0475219
FBtr0340132	0.0	-0.08726289999999999
FBtr0340134	0.0	-0.0567106
FBtr0340135	0.0	-0.06714149999999999
FBtr0340136	0.0	-0.06714149999999999
FBtr0340137	0.0	-0.06714149999999999
FBtr0340138	12.006575999999999	-0.0457296
FBtr0340139	0.0	-0.0405268
FBtr0340140	2.295084	-0.031750799999999996
FBtr0340141	0.0	-0.0554698
FBtr0340142	0.0	-0.0554698
FBtr0340143	0.0	7.08732
FBtr0340144	8.7782	-0.0659125
FBtr0340145	0.0	-0.0645975
FBtr0340146	0.0	-0.0735482
FBtr0340148	0.0	-0.07563289999999999
FBtr0340149	351.935791	2.22376
FBtr0340150	5.054511	-0.082721
FBtr0340151	3.342118	-0.0294738
FBtr0340152	0.0	-0.0309863
FBtr0340153	0.0	-0.04748630000000001
FBtr0340155	0.533763	-0.07161239999999999
FBtr0340156	4.602737	-0.0721422
FBtr0340157	16.996063	-0.0655303
FBtr0340158	0.0	-0.0719743
FBtr0340159	8.165345	-0.0691761
FBtr0340160	0.0	-0.04419
FBtr0340161	0.0	-0.04419
FBtr0340162	13.291522	-0.0625812
FBtr0340163	0.0	-0.0689712
FBtr0340164	0.0	-0.0608864
FBtr0340165	44.138393	-0.06611560000000001
FBtr0340166	0.0	-0.17721800000000001
FBtr0340167	0.0	-0.11623399999999999
FBtr0340169	0.0	-0.11036800000000001
FBtr0340171	0.0	-0.134161
FBtr0340172	0.0	-0.09120110000000001
FBtr0340173	0.0	-0.09120110000000001
FBtr0340174	0.0	-0.09120110000000001
FBtr0340175	0.0	-0.0648535
FBtr0340176	0.0	-0.0933068
FBtr0340177	0.0	-0.063474
FBtr0340178	0.0	-0.0506724
FBtr0340179	0.0	-0.0336012
FBtr0340180	0.0	-0.0572329
FBtr0340181	0.0	0.883606
FBtr0340182	5.886064	-0.0996336
FBtr0340183	0.0	-0.193225
FBtr0340184	0.0	-0.0719204
FBtr0340185	0.0	-0.0630999
FBtr0340186	0.0	-0.0476035
FBtr0340187	0.0	-0.138523
FBtr0340190	0.0	-0.0590245
FBtr0340191	43.544075	0.34947399999999995
FBtr0340192	0.0	-0.038975800000000005
FBtr0340193	0.0	-0.0643103
FBtr0340194	0.0	-0.0526691
FBtr0340195	0.0	-0.106224
FBtr0340196	3.12053	-0.106224
FBtr0340197	0.0	-0.106224
FBtr0340198	0.0	0.0
FBtr0340199	0.0	0.0
FBtr0340200	0.0	-0.014972799999999998
FBtr0340201	0.0	-0.06022280000000001
FBtr0340202	0.0	-0.044818199999999996
FBtr0340203	0.0	-0.06598639999999999
FBtr0340204	105.154518	-0.06598639999999999
FBtr0340205	0.0	-0.06598639999999999
FBtr0340206	0.0	-0.06598639999999999
FBtr0340207	0.0	-0.0158293
FBtr0340208	0.0	-0.0716527
FBtr0340209	0.0	-0.0798978
FBtr0340210	0.0	-0.12548199999999998
FBtr0340211	0.0	-0.035841500000000005
FBtr0340212	0.0	-0.035841500000000005
FBtr0340213	5.285475	-0.102076
FBtr0340214	19.331764	-0.0905826
FBtr0340215	0.0	-0.11423499999999999
FBtr0340216	0.0	-0.11600899999999999
FBtr0340217	0.0	-0.060551999999999995
FBtr0340218	0.0	-0.129699
FBtr0340219	0.0	-0.16177
FBtr0340220	0.0	-0.161191
FBtr0340221	0.0	-0.088889
FBtr0340222	0.0	-0.0504504
FBtr0340223	0.0	-0.11685899999999999
FBtr0340224	0.0	-0.0942326
FBtr0340225	39.214008	-0.0942326
FBtr0340226	569.200867	-0.136131
FBtr0340227	53.83588	-0.037814
FBtr0340228	0.0	-0.0733474
FBtr0340229	0.0	-0.0684354
FBtr0340230	0.0	-0.07459500000000001
FBtr0340231	0.0	0.379112
FBtr0340232	10.958426	0.379112
FBtr0340233	0.0	-0.10298199999999999
FBtr0340234	1.910234	-0.0557845
FBtr0340235	0.0	-0.07310189999999998
FBtr0340236	0.0	-0.034169
FBtr0340237	0.0	-0.04771280000000001
FBtr0340238	0.0	-0.032105
FBtr0340239	55.457012	-0.100731
FBtr0340240	145.48623700000002	-0.100731
FBtr0340241	5.778194999999999	-0.119372
FBtr0340242	0.0	-0.12716
FBtr0340243	0.0	-0.103197
FBtr0340244	0.0	-0.103176
FBtr0340245	0.0	-0.09252560000000001
FBtr0340246	0.0	-0.123502
FBtr0340247	0.0	-0.0728071
FBtr0340248	0.0	-0.08737610000000001
FBtr0340249	0.0	-0.05220840000000001
FBtr0340250	0.0	-0.0417963
FBtr0340251	0.0	-0.06321669999999999
FBtr0340252	0.0	-0.0718143
FBtr0340253	0.0	-0.08531489999999999
FBtr0340254	0.0	-0.0599308
FBtr0340255	0.0	-0.0589981
FBtr0340256	0.0	-0.050629099999999996
FBtr0340257	0.0	-0.086514
FBtr0340258	0.0	-0.0598298
FBtr0340259	0.0	-0.104334
FBtr0340260	0.0	-0.104334
FBtr0340261	0.0	-0.07419930000000001
FBtr0340262	5.912108	-0.10563399999999999
FBtr0340263	0.0	-0.10673800000000001
FBtr0340264	0.0	-0.09240599999999999
FBtr0340265	0.0	0.027247700000000003
FBtr0340266	0.0	0.027247700000000003
FBtr0340267	0.0	0.027247700000000003
FBtr0340268	0.0	1.25023
FBtr0340269	0.0	-0.10450799999999999
FBtr0340271	9.900189	-0.132495
FBtr0340272	0.0	-0.135462
FBtr0340273	14.911385000000001	-0.05322140000000001
FBtr0340274	0.0	-0.12679400000000002
FBtr0340275	0.0	-0.0914707
FBtr0340276	4.97695	-0.0954487
FBtr0340277	41.333346999999996	-0.108965
FBtr0340278	1.2544600000000001	-0.08088089999999999
FBtr0340279	0.0	-0.09630060000000001
FBtr0340280	0.0	-0.0956275
FBtr0340281	0.0	-0.065617
FBtr0340282	5.3628290000000005	-0.127669
FBtr0340283	40.928486	-0.0880225
FBtr0340284	0.0	-0.10627
FBtr0340285	0.0	-0.057253899999999996
FBtr0340286	0.0	-0.0751861
FBtr0340287	0.0	-0.11125
FBtr0340288	0.0	-0.174599
FBtr0340289	0.0	-0.09762269999999999
FBtr0340290	0.0	-0.0829352
FBtr0340291	0.0	-0.0829352
FBtr0340292	7.434695	-0.059592599999999996
FBtr0340293	48.628143	-0.0659298
FBtr0340294	35.20219	-0.0659298
FBtr0340295	4.729467	-0.0317273
FBtr0340296	0.0	-0.0593086
FBtr0340297	16.771854	-0.0854489
FBtr0340298	6.188543	-0.0799832
FBtr0340299	3.793982	-0.0799832
FBtr0340300	0.0	-0.0536269
FBtr0340301	7.319755000000001	-0.0716315
FBtr0340302	0.0	-0.028240300000000003
FBtr0340303	0.0	1.36419
FBtr0340304	0.0	-0.0534896
FBtr0340305	0.0	0.9386760000000001
FBtr0340306	1.449209	0.9386760000000001
FBtr0340307	1.506651	0.9386760000000001
FBtr0340308	100.641701	-0.0473805
FBtr0340309	0.0	-0.045567199999999995
FBtr0340310	0.0	2.79662
FBtr0340311	11.903671000000001	-0.037637199999999996
FBtr0340312	0.0	-0.050410199999999995
FBtr0340313	0.0	-0.030393200000000002
FBtr0340314	0.0	-0.0395844
FBtr0340315	39.543282	-0.0472656
FBtr0340316	0.0	-0.04644380000000001
FBtr0340317	3.479	-0.09779960000000001
FBtr0340318	0.0	-0.100069
FBtr0340319	9.702625999999999	-0.141598
FBtr0340320	0.0	-0.0918771
FBtr0340321	0.0	-0.137652
FBtr0340322	20.547853	-0.06830069999999999
FBtr0340323	5.753595	-0.126174
FBtr0340324	5.184389	-0.126174
FBtr0340325	9.542003	-0.052031799999999996
FBtr0340326	0.0	-0.07766410000000001
FBtr0340327	0.0	-0.0453145
FBtr0340328	0.0	-0.0721561
FBtr0340329	0.0	-0.11585899999999999
FBtr0340330	0.0	-0.0983825
FBtr0340331	3.43046	-0.0999784
FBtr0340332	1.6280379999999999	-0.064455
FBtr0340333	0.0	-0.06941280000000001
FBtr0340334	0.0	-0.0776575
FBtr0340335	0.0	-0.031152299999999997
FBtr0340336	0.0	-0.013903
FBtr0340337	0.0	-0.0705718
FBtr0340338	0.0	-0.0185354
FBtr0340339	0.0	-0.0705718
FBtr0340340	0.0	-0.031152299999999997
FBtr0340341	49.818489	-0.0453041
FBtr0340342	15.70554	-0.0393467
FBtr0340343	150.14314299999998	-0.0346132
FBtr0340344	0.0	-0.07799439999999999
FBtr0340345	0.0	-0.036458
FBtr0340346	0.0	-0.010974700000000002
FBtr0340347	0.0	69.1353
FBtr0340348	15.488503	1.64632
FBtr0340349	3.948006	-0.0574971
FBtr0340350	0.0	0.155346
FBtr0340351	0.0	27.9911
FBtr0340352	0.0	0.155346
FBtr0340353	0.0	27.9911
FBtr0340354	0.0	0.155346
FBtr0340355	0.0	0.423863
FBtr0340356	0.0	-0.0267322
FBtr0340357	0.0	-0.0324749
FBtr0340358	0.0	4.29493
FBtr0340359	0.0	-0.0835863
FBtr0340360	0.0	0.0
FBtr0340361	0.0	0.0
FBtr0340362	0.0	-0.044122800000000004
FBtr0340363	0.0	-0.07780060000000001
FBtr0340364	1.408566	0.16583
FBtr0340365	14.691552	-0.0471048
FBtr0340366	0.0	0.16583
FBtr0340367	1.408566	0.16583
FBtr0340368	129.314224	-0.06327759999999999
FBtr0340369	0.0	0.0
FBtr0340370	0.0	0.0
FBtr0340386	0.0	-0.122101
FBtr0340387	0.0	-0.07242219999999999
FBtr0340388	0.0	-0.11621400000000001
FBtr0340389	0.0	0.42481599999999997
FBtr0340390	0.0	-0.014317400000000001
FBtr0340391	0.0	0.162727
FBtr0340392	32.168040999999995	-0.112104
FBtr0340393	32.168040999999995	-0.112104
FBtr0340394	1.512049	-0.07452180000000001
FBtr0340395	2.062121	-0.0719326
FBtr0340396	0.0	-0.0637913
FBtr0340397	22.95117	-0.0786337
FBtr0340398	0.0	-0.05217130000000001
FBtr0340399	2.710881	-0.0540857
FBtr0340400	24.513725	-0.0690485
FBtr0340401	0.0	-0.0178026
FBtr0340402	0.0	-0.0740502
FBtr0340403	0.0	-0.050986000000000004
FBtr0340404	0.0	-0.0393591
FBtr0340405	0.0	-0.0338163
FBtr0340406	0.0	-0.0686087
FBtr0340407	0.0	-0.0723975
FBtr0340408	43.873196	1.43678
FBtr0340409	0.0	-0.0416361
FBtr0340410	0.0	-0.04698309999999999
FBtr0340411	2.2470060000000003	-0.0604191
FBtr0340412	0.0	-0.0118121
FBtr0340413	29.769353999999996	-0.06586189999999999
FBtr0340414	0.0	-0.0346796
FBtr0340415	0.0	-0.029134399999999998
FBtr0340416	0.0	-0.0350964
FBtr0340417	26.125559	-0.0712693
FBtr0340418	0.0	0.455849
FBtr0340419	0.0	0.420038
FBtr0340420	0.0	0.420038
FBtr0340421	0.0	-0.0496097
FBtr0340422	18.881892999999998	-0.0496097
FBtr0340424	12.499046	-0.0517115
FBtr0340425	15.694543	-0.0556929
FBtr0340426	0.0	-0.0758408
FBtr0340427	1.2100870000000001	-0.07009750000000001
FBtr0340428	7.192935	-0.07009750000000001
FBtr0340429	22.00959	-0.0347323
FBtr0340430	0.0	-0.0376963
FBtr0340431	0.0	-0.0352228
FBtr0340432	0.0	-0.040503199999999996
FBtr0340433	1.267867	-0.039863
FBtr0340434	26.646420000000003	-0.130129
FBtr0340435	0.0	-0.058692799999999996
FBtr0340436	0.0	-0.034910199999999995
FBtr0340437	52.835426	-0.0356349
FBtr0340438	8.489343	10.5355
FBtr0340439	0.0	-0.0290534
FBtr0340440	7.694478999999999	-0.0497495
FBtr0340441	4.3169949999999995	-0.0273341
FBtr0340442	2.009229	-0.11967
FBtr0340443	4.094823	-0.0433034
FBtr0340444	0.0	-0.07215419999999999
FBtr0340445	0.0	-0.07215419999999999
FBtr0340446	0.0	-0.046208099999999995
FBtr0340447	0.0	-0.0641817
FBtr0340448	0.0	-0.050837099999999996
FBtr0340449	0.0	-0.0641817
FBtr0340450	0.0	-0.0810783
FBtr0340451	0.0	-0.08038939999999999
FBtr0340452	0.0	-0.08038939999999999
FBtr0340453	0.0	-0.08038939999999999
FBtr0340454	0.0	-0.114946
FBtr0340455	0.0	-0.114946
FBtr0340456	4.353914	-0.114946
FBtr0340457	0.0	-0.051812800000000006
FBtr0340458	0.0	-0.051812800000000006
FBtr0340459	0.0	-0.051812800000000006
FBtr0340460	0.06852799999999999	-0.029058799999999996
FBtr0340461	0.0	-0.106076
FBtr0340462	4.565884	-0.0905633
FBtr0340463	34.402634	-0.0698309
FBtr0340464	8.645049	-0.101109
FBtr0340465	6.491230000000001	-0.080326
FBtr0340466	6.492729	-0.0322816
FBtr0340467	0.0	-0.011715799999999998
FBtr0340468	0.0	-0.14082
FBtr0340469	0.0	-0.14082
FBtr0340470	0.0	-0.0637242
FBtr0340471	0.0	-0.0438597
FBtr0340472	0.0	-0.104782
FBtr0340473	17.318514	-0.06215830000000001
FBtr0340474	0.0	0.521065
FBtr0340475	0.0	-0.0401774
FBtr0340476	0.0	-0.051342599999999995
FBtr0340477	12.27468	-0.0797489
FBtr0340478	0.0	-0.0510835
FBtr0340479	0.0	1.89808
FBtr0340485	0.0	-0.0719007
FBtr0340486	0.0	-0.122022
FBtr0340487	0.0	-0.122022
FBtr0340488	22.638695000000002	-0.0074336
FBtr0340489	0.0	-0.0074336
FBtr0340490	0.0	-0.056877199999999996
FBtr0340491	0.0	-0.0508725
FBtr0340492	0.0	-0.0729924
FBtr0340493	20.295813	-0.141105
FBtr0340494	0.0	-0.0368186
FBtr0340495	0.0	-0.0492108
FBtr0340497	0.0	-0.0686496
FBtr0340498	0.0	-0.10558499999999998
FBtr0340499	0.0	0.0
FBtr0340500	0.0	-0.053519500000000005
FBtr0340501	0.0	-0.09651439999999999
FBtr0340502	0.0	-0.0893391
FBtr0340503	0.572329	-0.154356
FBtr0340504	0.0	-0.08053439999999999
FBtr0340505	0.0	-0.115504
FBtr0340506	0.0	-0.059241199999999994
FBtr0340507	0.0	-0.0853498
FBtr0340508	0.0	-0.06523709999999999
FBtr0340509	0.0	-0.053382500000000006
FBtr0340510	0.0	-0.0632406
FBtr0340511	0.0	-0.0718115
FBtr0340512	0.0	0.412321
FBtr0340514	0.0	-0.0599191
FBtr0340515	0.0	-0.058366499999999995
FBtr0340516	0.0	-0.00776978
FBtr0340517	0.0	-0.00776978
FBtr0340518	0.0	-0.09009450000000001
FBtr0340519	0.0	-0.0539736
FBtr0340520	0.0	-0.0703738
FBtr0340521	0.0	-0.08517319999999999
FBtr0340522	0.0	-0.012386399999999999
FBtr0340523	0.0	-0.08890980000000001
FBtr0340524	0.0	-0.08357510000000001
FBtr0340525	0.0	-0.0885161
FBtr0340526	0.0	10.0726
FBtr0340527	0.0	-0.0459705
FBtr0340528	0.0	-0.0843816
FBtr0340529	0.072301	-0.0843816
FBtr0340530	0.0	-0.0753003
FBtr0340531	0.0	-0.060399
FBtr0340532	0.0	-0.1131
FBtr0340533	7.59635	-0.176895
FBtr0340534	0.0	-0.10004099999999999
FBtr0340535	0.0	-0.0904707
FBtr0340536	0.0	-0.0936993
FBtr0340537	0.0	-0.07272669999999999
FBtr0340538	0.0	0.29278899999999997
FBtr0340539	0.0	-0.0586511
FBtr0340540	0.0	-0.0494093
FBtr0340541	10.146646	-0.17263499999999998
FBtr0340542	0.0	-0.09252310000000001
FBtr0340543	0.0	-0.15705
FBtr0340544	0.0	-0.0967592
FBtr0340545	3.3065050000000005	-0.0885342
FBtr0340546	0.0	-0.08442530000000001
FBtr0340547	0.0	-0.133187
FBtr0340548	0.0	-0.041463099999999996
FBtr0340549	20.995127	-0.0933334
FBtr0340550	42.57542	-0.0521826
FBtr0340551	0.0	-0.0521826
FBtr0340552	4.059563	-0.0521826
FBtr0340553	0.0	-0.0827297
FBtr0340554	0.0	-0.061502999999999995
FBtr0340555	0.0	-0.0449341
FBtr0340556	0.0	-0.053331100000000006
FBtr0340557	0.0	-0.110572
FBtr0340558	0.0	-0.0818938
FBtr0340559	0.0	-0.07103430000000001
FBtr0340560	0.0	-0.0765118
FBtr0340561	0.0	-0.0443724
FBtr0340562	0.0	-0.052089199999999995
FBtr0340563	0.0	-0.0880768
FBtr0340564	0.0	-0.06348630000000001
FBtr0340565	0.0	-0.0523609
FBtr0340566	0.0	-0.09336860000000001
FBtr0340567	0.0	-0.070863
FBtr0340568	0.0	-0.0854272
FBtr0340569	0.0	-0.0665742
FBtr0340570	0.0	-0.0492127
FBtr0340571	0.0	-0.06724119999999999
FBtr0340572	0.0	-0.06724119999999999
FBtr0340573	0.0	-0.030245400000000002
FBtr0340574	0.0	-0.07981519999999999
FBtr0340575	0.0	-0.0672928
FBtr0340576	0.0	-0.09309049999999999
FBtr0340577	0.0	-0.101074
FBtr0340578	0.0	-0.102241
FBtr0340579	0.0	-0.058014800000000005
FBtr0340580	0.0	-0.09215880000000001
FBtr0340581	0.0	-0.10543800000000002
FBtr0340582	0.0	-0.07933910000000001
FBtr0340583	0.0	-0.0893062
FBtr0340584	0.0	-0.0680062
FBtr0340585	0.0	-0.0836081
FBtr0340586	0.0	-0.0867497
FBtr0340587	0.0	-0.050283800000000003
FBtr0340588	0.0	-0.0646587
FBtr0340589	0.0	-0.0886447
FBtr0340590	0.0	0.215748
FBtr0340591	0.0	-0.06568070000000001
FBtr0340592	0.0	-0.043102499999999995
FBtr0340593	0.0	-0.0727113
FBtr0340594	0.0	-0.0853096
FBtr0340595	0.0	-0.07346319999999999
FBtr0340596	0.0	-0.07645089999999999
FBtr0340597	0.0	-0.0528201
FBtr0340598	0.10508699999999999	-0.0980071
FBtr0340599	0.0	-0.05708919999999999
FBtr0340600	0.0	-0.0528211
FBtr0340601	0.0	-0.0412971
FBtr0340602	0.0	-0.0467562
FBtr0340603	0.0	-0.0363461
FBtr0340604	0.0	-0.0454136
FBtr0340605	0.0	-0.033758699999999996
FBtr0340606	0.0	-0.0661678
FBtr0340607	0.0	-0.0346151
FBtr0340608	0.0	-0.0297685
FBtr0340609	0.0	-0.0123791
FBtr0340610	60.117451	-0.068247
FBtr0340611	0.0	-0.07887260000000001
FBtr0340612	8.032873	-0.150576
FBtr0340613	5.998168	-0.06702280000000001
FBtr0340614	30.076421999999997	-0.047937099999999996
FBtr0340615	0.0	-0.0337555
FBtr0340616	0.0	-0.0360025
FBtr0340617	0.0	0.407143
FBtr0340618	0.0	0.407143
FBtr0340619	0.0	-0.0274833
FBtr0340620	0.0	-0.0788715
FBtr0340621	0.0	-0.0788715
FBtr0340622	61.390246999999995	-0.085404
FBtr0340623	7.4930259999999995	-0.054599
FBtr0340624	0.0	-0.0464349
FBtr0340625	0.0	-0.0387987
FBtr0340626	0.0	-0.0788149
FBtr0340627	0.0	-0.0788149
FBtr0340628	0.0	-0.0788149
FBtr0340629	0.0	12.728
FBtr0340630	0.0	-0.0494835
FBtr0340631	2.285895	-0.0494835
FBtr0340632	1.179453	-0.07345349999999999
FBtr0340633	19.375252	-0.053416
FBtr0340634	0.0	-0.057641399999999995
FBtr0340635	0.0	-0.057641399999999995
FBtr0340636	0.0	-0.057641399999999995
FBtr0340637	0.0	-0.10946900000000001
FBtr0340638	0.0	-0.061663199999999994
FBtr0340639	0.0	-0.0881683
FBtr0340640	0.0	-0.09983049999999999
FBtr0340641	0.0	-0.061156600000000005
FBtr0340642	0.0	-0.059948800000000003
FBtr0340643	0.0	-0.0625562
FBtr0340644	0.0	-0.0820704
FBtr0340645	0.0	-0.0462421
FBtr0340646	0.0	-0.06143490000000001
FBtr0340648	0.0	-0.123876
FBtr0340649	0.0	-0.069885
FBtr0340650	12.833504	-0.14536500000000002
FBtr0340651	0.0	-0.0608317
FBtr0340652	6.146967	-0.0455577
FBtr0340653	5.789848999999999	-0.0455577
FBtr0340654	0.0	-0.0748186
FBtr0340655	0.0	-0.11023
FBtr0340656	0.0	-0.11023
FBtr0340657	0.0	-0.08649839999999999
FBtr0340658	0.0	-0.00526555
FBtr0340659	0.0	-0.0931478
FBtr0340660	0.0	-0.0931478
FBtr0340661	0.0	4.7378800000000005
FBtr0340662	0.0	-0.052490199999999994
FBtr0340663	0.0	-0.0622677
FBtr0340664	0.0	-0.0622677
FBtr0340665	0.0	-0.0814967
FBtr0340666	0.0	-0.09269069999999999
FBtr0340667	0.0	-0.10418
FBtr0340668	0.0	-0.06493330000000001
FBtr0340669	0.0	-0.029040899999999998
FBtr0340670	0.0	-0.0315023
FBtr0340671	0.0	0.0214011
FBtr0340672	0.0	0.0214011
FBtr0340673	0.0	-0.065735
FBtr0340674	0.0	-0.0504782
FBtr0340675	0.0	-0.035322000000000006
FBtr0340676	0.0	-0.0280866
FBtr0340677	0.0	0.0214011
FBtr0340678	0.0	-0.035322000000000006
FBtr0340679	0.0	-0.035322000000000006
FBtr0340680	0.0	-0.035322000000000006
FBtr0340681	0.0	-0.0287372
FBtr0340682	0.0	-0.042386599999999997
FBtr0340683	0.0	-0.0232368
FBtr0340684	0.0	-0.0662917
FBtr0340685	0.0	-0.0738596
FBtr0340686	0.0	-0.08261089999999999
FBtr0340687	0.0	-0.12195299999999999
FBtr0340688	0.0	-0.0801406
FBtr0340689	0.0	-0.0100295
FBtr0340690	0.0	-0.048724699999999996
FBtr0340691	0.0	-0.0933036
FBtr0340692	0.0	-0.0546687
FBtr0340693	0.0	-0.089866
FBtr0340694	0.0	-0.0768577
FBtr0340695	0.0	-0.0768847
FBtr0340696	0.0	0.0478685
FBtr0340697	0.0	1.9911900000000002
FBtr0340698	0.0	-0.112231
FBtr0340699	0.0	-0.10979900000000001
FBtr0340700	0.0	-0.084945
FBtr0340701	0.0	-0.07317760000000001
FBtr0340702	0.0	1.7639900000000002
FBtr0340703	0.0	-0.0577592
FBtr0340704	0.0	-0.097451
FBtr0340705	14.914082	-0.132966
FBtr0340706	0.0	-0.0710028
FBtr0340707	0.0	-0.127662
FBtr0340708	0.0	-0.07408560000000002
FBtr0340709	0.0	0.18118199999999998
FBtr0340710	0.0	-0.03614559999999999
FBtr0340711	0.0	-0.121795
FBtr0340712	0.0	-0.07850549999999999
FBtr0340713	0.0	-0.08715439999999999
FBtr0340714	0.0	-0.051454599999999996
FBtr0340715	0.0	-0.059188599999999994
FBtr0340716	0.0	-0.0398864
FBtr0340717	0.0	-0.0994816
FBtr0340718	0.0	-0.0612929
FBtr0340719	0.0	-0.07308510000000001
FBtr0340720	0.0	-0.0612476
FBtr0340721	0.0	-0.07386480000000001
FBtr0340722	0.0	-0.0799842
FBtr0340723	0.0	-0.0385406
FBtr0340724	0.0	3.21118
FBtr0340725	0.0	-0.101549
FBtr0340726	0.0	3.73547
FBtr0340727	0.0	-0.06386080000000001
FBtr0340728	0.0	-0.0997302
FBtr0342577	4.545972	-0.15226199999999998
FBtr0342578	0.0	-0.0676584
FBtr0342579	0.0	-0.0741706
FBtr0342580	2.5323279999999997	-0.16133699999999998
FBtr0342581	0.356365	-0.150376
FBtr0342582	0.0	-0.0550298
FBtr0342583	0.0	-0.0454344
FBtr0342584	0.0	-0.0454344
FBtr0342585	0.0	-0.0651679
FBtr0342586	0.0	-0.0817701
FBtr0342587	0.0	-0.0593344
FBtr0342588	0.0	-0.0651473
FBtr0342589	0.0	-0.0726866
FBtr0342590	0.0	-0.0499514
FBtr0342591	0.0	-0.121251
FBtr0342592	0.0	-0.11336099999999999
FBtr0342593	0.0	-0.09420210000000001
FBtr0342594	0.674797	-0.07766410000000001
FBtr0342595	0.0	-0.0840687
FBtr0342596	0.0	-0.0840687
FBtr0342597	0.0	-0.0606487
FBtr0342598	0.221306	-0.126753
FBtr0342599	0.0	-0.0766644
FBtr0342600	0.0	-0.12013
FBtr0342601	0.0	-0.0694477
FBtr0342602	0.0	-0.053069200000000004
FBtr0342603	1.275521	-0.14039300000000002
FBtr0342604	0.0	-0.0625936
FBtr0342605	0.0	-0.061805700000000005
FBtr0342606	0.0	-0.100839
FBtr0342607	0.0	-0.0974221
FBtr0342608	0.0	-0.10204400000000001
FBtr0342609	0.0	-0.123103
FBtr0342610	0.0	-0.0399376
FBtr0342611	0.0	0.309444
FBtr0342612	0.0	-0.10403299999999999
FBtr0342613	0.0	-0.0512192
FBtr0342615	0.0	-0.0815812
FBtr0342616	0.0	-0.055983000000000005
FBtr0342617	0.0	-0.0610721
FBtr0342618	0.0	-0.0646678
FBtr0342619	0.0	-0.07811330000000001
FBtr0342620	0.0	-0.09642719999999999
FBtr0342621	0.0	-0.0803881
FBtr0342622	0.0	-0.0803881
FBtr0342623	0.0	-0.07812639999999998
FBtr0342624	17.946127	-0.06244059999999999
FBtr0342625	0.0	-0.039483199999999996
FBtr0342626	0.0	-0.0470614
FBtr0342627	0.0	-0.0493075
FBtr0342628	0.0	-0.118539
FBtr0342629	0.0	-0.05550700000000001
FBtr0342630	0.0	-0.048498599999999996
FBtr0342631	17.296732000000002	-0.13418
FBtr0342632	0.0	-0.1148
FBtr0342633	0.0	-0.1148
FBtr0342634	0.0	-0.11448699999999999
FBtr0342635	0.0	-0.134177
FBtr0342636	0.0	-0.138507
FBtr0342637	163.18901100000002	-0.100262
FBtr0342638	0.0	-0.07792180000000001
FBtr0342639	0.0	-0.0764198
FBtr0342640	58.481441000000004	-0.0900701
FBtr0342641	0.0	-0.06467
FBtr0342642	0.0	-0.0343211
FBtr0342643	0.0	-0.043410000000000004
FBtr0342644	0.0	-0.0482815
FBtr0342645	0.0	-0.049965699999999995
FBtr0342646	0.0	-0.058913
FBtr0342647	0.0	-0.05104469999999999
FBtr0342648	0.0	-0.0527831
FBtr0342649	0.0	-0.0934535
FBtr0342650	0.0	-0.0554804
FBtr0342651	0.0	-0.121424
FBtr0342652	0.0	-0.043683099999999996
FBtr0342653	0.0	-0.09297910000000001
FBtr0342654	1.777512	-0.0821206
FBtr0342655	0.0	-0.0821206
FBtr0342656	0.0	-0.042644800000000004
FBtr0342657	0.0	-0.06150409999999999
FBtr0342658	0.0	-0.0584461
FBtr0342659	0.0	-0.0980055
FBtr0342660	0.0	-0.0451343
FBtr0342661	0.0	-0.055712300000000006
FBtr0342662	0.0	-0.0592189
FBtr0342663	0.0	-0.0606755
FBtr0342664	0.0	-0.020078099999999998
FBtr0342665	0.0	-0.0632071
FBtr0342666	0.0	-0.052517999999999995
FBtr0342667	0.0	-0.0883641
FBtr0342668	0.0	-0.0982973
FBtr0342669	0.0	-0.05424009999999999
FBtr0342670	0.0	-0.0848452
FBtr0342671	0.0	-0.0790053
FBtr0342672	0.0	-0.0834455
